"","LATITUDE","LONGITUDE"
"421748",40.727932,-73.97862
"421758",40.784775,-73.98087
"421776",40.824677,-73.95228
"421806",40.81761,-73.94518
"421810",40.755634,-73.970345
"421851",40.70953,-74.00842
"421861",40.72346,-73.98107
"421869",40.715214,-73.992905
"421870",40.779186,-73.97891
"421951",40.796104,-73.93535
"421999",40.82661,-73.95089
"422001",40.76331,-73.99435
"422093",40.713158,-74.000175
"422107",40.80507,-73.95997
"422115",40.809513,-73.959656
"422124",40.7275,-74.00045
"422139",40.7405,-73.98125
"422165",40.747746,-73.98829
"422168",40.726635,-73.98864
"422173",40.712395,-73.99792
"422184",40.736546,-73.99906
"422191",40.75394,-73.98478
"422216",40.70973,-74.00626
"422221",40.72949,-73.99333
"422222",40.822166,-73.95402
"422250",40.80359,-73.94937
"422270",40.706074,-74.00421
"422290",40.854202,-73.93178
"422292",40.753178,-73.99373
"422317",40.73784,-73.98844
"422339",40.846954,-73.93176
"422360",40.760525,-73.96607
"422386",40.721478,-73.9936
"422426",40.750694,-73.970276
"422488",40.74063,-74.00188
"422522",40.790123,-73.94128
"422564",40.8152,-73.94137
"422592",40.728745,-73.978546
"422597",40.81511,-73.94531
"422608",40.770718,-73.99239
"422627",40.81808,-73.94538
"422646",40.725643,-73.99377
"422674",40.74773,-73.986885
"422678",40.866024,-73.92588
"422686",40.84544,-73.938156
"422730",40.800583,-73.960075
"422787",40.798504,-73.967125
"422852",40.715942,-73.997345
"422904",40.71617,-73.99818
"422909",40.765408,-73.97187
"422914",40.827576,-73.93591
"422962",40.74841,-73.990364
"422966",40.75294,-73.99523
"422994",40.719154,-73.998344
"422999",40.714863,-74.00628
"423022",40.738743,-74.004326
"423033",40.871895,-73.919075
"423054",40.759144,-73.96836
"423071",40.79972,-73.93871
"423082",40.725006,-73.99935
"423086",40.782475,-73.98082
"423089",40.82064,-73.93675
"423116",40.74834,-73.976234
"423117",40.831257,-73.93574
"423120",40.73636,-73.99449
"423138",40.798367,-73.93894
"423153",40.8055,-73.93407
"423232",40.84479,-73.94239
"423274",40.85473,-73.93545
"423321",40.759937,-73.96468
"423328",40.729084,-73.9852
"423335",40.82181,-73.939514
"423366",40.79014,-73.941315
"423391",40.75736,-73.98798
"423395",40.846283,-73.93414
"423402",40.806175,-73.935745
"423441",40.806835,-73.94198
"423461",40.76814,-73.98622
"423479",40.763737,-73.97583
"423505",40.751553,-73.990204
"423511",40.745403,-73.989044
"423512",40.72943,-73.99338
"423522",40.7549,-73.9902
"423524",40.802773,-73.953575
"423536",40.722054,-74.00894
"423546",40.73737,-73.98551
"423575",40.774677,-73.98221
"423583",40.781532,-73.95833
"423602",40.79507,-73.93919
"423612",40.73709,-74.00578
"423617",40.740715,-73.994415
"423619",40.727196,-73.99373
"423622",40.759964,-73.98642
"423630",40.74744,-73.98222
"423647",40.756203,-73.98528
"423677",40.86827,-73.92456
"423738",40.764153,-73.98279
"423785",40.795017,-73.944275
"423797",40.726818,-74.002075
"423819",40.720253,-73.99625
"423820",40.850506,-73.93287
"423830",40.815056,-73.94387
"423831",40.731007,-73.99043
"423852",40.727764,-73.97927
"423880",40.721462,-73.98853
"423910",40.817314,-73.94223
"423933",40.716183,-74.005936
"423948",40.814888,-73.947716
"423973",40.721214,-73.97949
"424028",40.74707,-73.99107
"424082",40.756454,-73.97873
"424161",40.785297,-73.955574
"424166",40.798523,-73.94926
"424222",40.82137,-73.95808
"424223",40.80274,-73.93654
"424231",40.760017,-73.98405
"424238",40.757748,-73.97146
"424257",40.79726,-73.94053
"424267",40.81144,-73.95211
"424325",40.71319,-73.992424
"424328",40.760273,-73.98388
"424346",40.756435,-73.97997
"424347",40.72088,-73.99774
"424382",40.747852,-73.99291
"424393",40.754524,-73.973495
"424435",40.707638,-74.00816
"424436",40.75884,-73.989555
"424447",40.741005,-73.98156
"424480",40.760746,-73.99214
"424493",40.766983,-73.981735
"424496",40.70579,-74.003876
"424498",40.764515,-73.975494
"424499",40.72663,-73.99605
"424514",40.823097,-73.94916
"424526",40.740852,-73.985886
"424546",40.740314,-73.98876
"424573",40.738472,-73.98812
"424579",40.816074,-73.945564
"424598",40.869,-73.92033
"424615",40.718025,-74.00305
"424635",40.701576,-74.01215
"424642",40.73999,-73.99492
"424646",40.71354,-74.006836
"424647",40.777874,-73.975784
"424700",40.753944,-73.972145
"424703",40.744183,-73.98133
"424732",40.71564,-74.008026
"424733",40.818424,-73.94515
"424771",40.70822,-74.01439
"424825",40.763947,-73.9741
"424829",40.745266,-73.992546
"424893",40.72969,-73.974525
"424922",40.810684,-73.95452
"424928",40.737392,-73.98738
"424943",40.844048,-73.94115
"424945",40.751823,-73.97577
"424950",40.852367,-73.93313
"424965",40.782475,-73.95552
"424976",40.84712,-73.93164
"425049",40.713314,-74.00777
"425050",40.75394,-73.98984
"425051",40.850723,-73.933365
"425082",40.834583,-73.94449
"425086",40.7813,-73.957756
"425101",40.867027,-73.917046
"425109",40.761185,-73.990616
"425138",40.718834,-73.995895
"425157",40.73027,-73.97993
"425177",40.7556,-73.99181
"425181",40.743156,-73.98174
"425182",40.839565,-73.93989
"425185",40.72678,-73.9944
"425191",40.746445,-73.98603
"425196",40.751087,-73.97315
"425208",40.744835,-73.98883
"425233",40.819763,-73.94416
"425305",40.823288,-73.938995
"425325",40.85176,-73.93403
"425338",40.70601,-74.01387
"425350",40.74433,-73.99178
"425354",40.731537,-74.004005
"425372",40.80035,-73.93975
"425374",40.851887,-73.93596
"425377",40.777084,-73.982735
"425435",40.74209,-73.9773
"425443",40.81887,-73.94483
"425453",40.733963,-73.988785
"425454",40.733833,-73.988495
"425469",40.780987,-73.976204
"425471",40.72268,-73.981094
"425478",40.798378,-73.94107
"425482",40.70327,-74.008064
"425487",40.76472,-73.99386
"425494",40.716766,-74.00826
"425495",40.778214,-73.98073
"425497",40.8049,-73.93705
"425511",40.744434,-73.99542
"425516",40.73993,-73.98578
"425535",40.756046,-73.98099
"425543",40.7362,-73.982155
"425554",40.80274,-73.95141
"425557",40.827103,-73.94997
"425570",40.73366,-73.98809
"425596",40.77018,-73.9868
"425643",40.72258,-73.98474
"425709",40.739975,-73.989555
"425756",40.72413,-74.00231
"425781",40.814426,-73.944336
"425804",40.76847,-73.98215
"425809",40.741947,-73.98276
"425835",40.730366,-73.98237
"425841",40.803513,-73.95325
"425856",40.712063,-74.01016
"425921",40.724323,-73.99658
"425924",40.778194,-73.97824
"425932",40.72323,-73.992935
"425947",40.716618,-73.98051
"425968",40.866005,-73.91941
"425990",40.823547,-73.95539
"426018",40.751804,-73.988594
"426029",40.761868,-73.97056
"426067",40.7152,-73.9871
"426088",40.863716,-73.9261
"426089",40.785183,-73.98107
"426090",40.712425,-73.98686
"426098",40.742603,-73.990005
"426106",40.811737,-73.936264
"426108",40.78009,-73.98307
"426120",40.78006,-73.97501
"426139",40.77495,-73.980606
"426153",40.75306,-73.98726
"426172",40.73434,-73.98198
"426187",40.769176,-73.98275
"426264",40.803253,-73.946594
"426294",40.73886,-74.00044
"426306",40.718624,-74.00503
"426368",40.750713,-73.98409
"426420",40.721935,-73.98533
"426429",40.80542,-73.93393
"426449",40.74437,-73.98752
"426458",40.74752,-73.984436
"426511",40.748337,-74.0057
"426564",40.757965,-73.97128
"426634",40.72143,-73.980064
"426645",40.73272,-74.00462
"426658",40.764683,-73.99179
"426664",40.805218,-73.955185
"426691",40.79741,-73.95045
"426701",40.74467,-73.97769
"426727",40.80191,-73.965195
"426735",40.772278,-73.98037
"426747",40.744698,-73.97775
"426762",40.708183,-74.00461
"426789",40.802795,-73.949135
"426792",40.70929,-74.00669
"426800",40.816456,-73.94438
"426809",40.713596,-73.99561
"426810",40.744446,-73.9848
"426814",40.75202,-73.98331
"426832",40.746426,-73.99026
"426847",40.75265,-73.96928
"426884",40.82656,-73.950806
"426901",40.863235,-73.92693
"426935",40.75348,-73.97879
"426995",40.84394,-73.93903
"426996",40.85051,-73.93105
"427104",40.86739,-73.91679
"427123",40.8295,-73.94595
"427130",40.720688,-73.99513
"427150",40.76249,-73.97495
"427167",40.721886,-74.002
"427218",40.73697,-73.980835
"427284",40.73601,-73.979095
"427294",40.716022,-73.99132
"427295",40.76326,-73.9747
"427296",40.707294,-74.00734
"427314",40.81737,-73.947716
"427329",40.862137,-73.92625
"427349",40.72343,-73.985466
"427350",40.803894,-73.95204
"427397",40.76823,-73.970726
"427407",40.86205,-73.92346
"427461",40.754,-73.98211
"427477",40.73339,-73.98711
"427478",40.722492,-73.99607
"427506",40.821304,-73.94036
"427522",40.709145,-74.01309
"427539",40.807346,-73.93949
"427552",40.800507,-73.938156
"427562",40.796898,-73.96135
"427572",40.837193,-73.9367
"427575",40.714745,-73.98261
"427587",40.77699,-73.98655
"427622",40.720505,-73.99684
"427638",40.723217,-74.00623
"427683",40.73585,-73.97618
"427684",40.71594,-74.01019
"427705",40.82023,-73.9378
"427707",40.83007,-73.94779
"427778",40.745953,-73.978645
"427782",40.67361,-73.870224
"427803",40.82532,-73.94574
"427860",40.71611,-74.01057
"427914",40.734867,-74.0034
"427920",40.783436,-73.97071
"427957",40.760258,-73.96459
"427974",40.719296,-74.008705
"427995",40.72538,-73.97793
"428003",40.763683,-73.99623
"428009",40.804,-73.93865
"428018",40.7205,-73.98816
"428031",40.720825,-74.00525
"428032",40.813,-73.94223
"428090",40.731445,-73.98695
"428124",40.795967,-73.93249
"428125",40.71088,-74.01608
"428149",40.80499,-73.95495
"428182",40.774456,-73.97975
"428188",40.748783,-73.978004
"428227",40.73318,-73.989044
"428231",40.723797,-74.00389
"428235",40.720108,-73.99584
"428239",40.71139,-74.006676
"428242",40.729687,-73.99861
"428275",40.84711,-73.93819
"428282",40.746277,-73.979416
"428284",40.72211,-73.98586
"428308",40.72521,-73.99586
"428316",40.757393,-73.97253
"428324",40.751884,-73.96759
"428341",40.79622,-73.933846
"428383",40.797966,-73.936
"428397",40.850483,-73.93474
"428441",40.735126,-73.99846
"428446",40.785805,-73.94286
"428497",40.728874,-74.00807
"428498",40.777916,-73.98201
"428509",40.73401,-74.00457
"428529",40.72087,-74.01206
"428553",40.75227,-73.987465
"428558",40.749786,-73.99366
"428601",40.75431,-73.99563
"428602",40.819046,-73.944695
"428620",40.72455,-73.997536
"428651",40.740993,-73.98047
"428666",40.721622,-74.00221
"428701",40.817272,-73.94601
"428709",40.784397,-73.975266
"428713",40.75464,-73.99341
"428747",40.843437,-73.94164
"428777",40.81809,-73.942444
"428778",40.703594,-74.00979
"428782",40.715584,-74.00304
"428795",40.72034,-74.00223
"428812",40.816982,-73.9398
"428839",40.82105,-73.95528
"428843",40.789238,-73.97073
"428878",40.803864,-73.94028
"428901",40.729687,-73.982735
"428949",40.808857,-73.93627
"428964",40.74976,-73.99523
"428969",40.72142,-73.99286
"429052",40.74034,-73.98465
"429079",40.82808,-73.93679
"429084",40.74627,-73.97166
"429092",40.784798,-73.97026
"429124",40.75564,-73.99189
"429137",40.74861,-73.97601
"429142",40.768562,-73.981575
"429179",40.72029,-73.98253
"429200",40.807278,-73.93834
"429216",40.7834,-73.978134
"429224",40.73102,-73.981766
"429225",40.731033,-73.98175
"429269",40.793606,-73.95161
"429271",40.749687,-73.99344
"429275",40.728813,-73.988205
"429354",40.821056,-73.94367
"429376",40.71975,-74.00102
"429389",40.722775,-73.98518
"429428",40.763165,-73.98546
"429446",40.71373,-73.985985
"429493",40.719772,-73.988525
"429513",40.719097,-74.00149
"429603",40.77409,-73.95955
"429606",40.755833,-73.986496
"429621",40.861935,-73.92078
"429662",40.741077,-73.98066
"429666",40.846138,-73.93424
"429716",40.724365,-73.97867
"429752",40.8667,-73.93015
"429803",40.74489,-73.99135
"429823",40.752228,-73.98385
"429842",40.717632,-74.014145
"429866",40.761185,-73.965744
"429874",40.70643,-74.01779
"429884",40.751812,-73.98856
"429912",40.75315,-73.98795
"429938",40.807087,-73.94178
"429969",40.80771,-73.95326
"430018",40.722458,-73.97874
"430096",40.761307,-73.96676
"430141",40.719635,-74.00167
"430143",40.749546,-73.98798
"430162",40.72894,-73.98744
"430185",40.718845,-74.0011
"430222",40.851177,-73.93925
"430236",40.797836,-73.96946
"430254",40.847633,-73.931915
"430263",40.71499,-74.005646
"430286",40.754543,-73.97591
"430349",40.862324,-73.9274
"430350",40.748608,-73.9714
"430366",40.723995,-73.99019
"430379",40.764885,-73.978516
"430394",40.762043,-73.97888
"430396",40.715427,-73.98702
"430401",40.803276,-73.950554
"430427",40.82711,-73.94802
"430459",40.77557,-73.98013
"430482",40.75644,-73.999565
"430484",40.73845,-73.98228
"430503",40.70969,-74.0119
"430510",40.72864,-74.005325
"430532",40.726505,-73.9883
"430558",40.7297,-73.98846
"430559",40.76009,-73.96765
"430583",40.754375,-73.965385
"430585",40.74339,-73.98615
"430593",40.756092,-73.98498
"430603",40.800896,-73.94916
"430607",40.74768,-73.9848
"430631",40.800903,-73.93711
"430635",40.77553,-73.94617
"430638",40.721024,-73.981094
"430655",40.742023,-73.98292
"430677",40.721535,-73.995285
"430680",40.7537,-73.98921
"430719",40.761814,-73.9939
"430795",40.72088,-73.99099
"430816",40.82544,-73.9441
"430845",40.75829,-73.9747
"430876",40.776886,-73.97919
"430897",40.74668,-73.98586
"430930",40.801815,-73.93929
"430956",40.805817,-73.954346
"430962",40.813347,-73.958626
"430989",40.793766,-73.93411
"430991",40.79668,-73.93492
"430998",40.80848,-73.94075
"431016",40.731285,-74.0103
"431019",40.736282,-73.97892
"431020",40.708904,-74.00523
"431178",40.74035,-73.99045
"431179",40.732483,-74.00373
"431180",40.755966,-73.96915
"431191",40.712723,-74.009674
"431226",40.75163,-73.988174
"431266",40.738316,-73.98589
"431337",40.77553,-73.97646
"431340",40.813446,-73.94723
"431361",40.756374,-73.982994
"431376",40.729443,-73.9988
"431418",40.817482,-73.942894
"431420",40.79678,-73.93486
"431423",40.760468,-73.98461
"431430",40.75044,-73.985306
"431514",40.8612,-73.92586
"431522",40.824356,-73.93766
"431528",40.809555,-73.94974
"431557",40.77543,-73.98398
"431641",40.74521,-73.972466
"431654",40.754433,-73.99292
"431692",40.80407,-73.95755
"431693",40.718704,-73.99269
"431707",40.852894,-73.93273
"431739",40.729725,-73.980865
"431741",40.739174,-73.99342
"431747",40.793327,-73.97658
"431770",40.81202,-73.942375
"431810",40.8442,-73.93566
"431845",40.78287,-73.97982
"431847",40.81983,-73.95529
"431851",40.727715,-73.99118
"431886",40.719723,-74.002365
"431900",40.765697,-73.99476
"431993",40.70351,-73.930695
"432002",40.823505,-73.94144
"432008",40.71552,-73.99821
"432011",40.72267,-73.98297
"432048",40.726864,-73.99555
"432070",40.75718,-73.97399
"432072",40.751812,-73.99255
"432086",40.7164,-73.98825
"432117",40.725616,-74.00526
"432159",40.764366,-73.9969
"432183",40.7313,-73.991806
"432193",40.804707,-73.94613
"432235",40.82259,-73.93837
"432236",40.719635,-74.00225
"432246",40.70981,-74.01379
"432262",40.753605,-73.9871
"432357",40.809658,-73.95403
"432396",40.75639,-73.987785
"432400",40.75555,-73.99174
"432431",40.748066,-73.97777
"432466",40.74357,-73.992325
"432554",40.865967,-73.92777
"432555",40.72679,-73.98899
"432574",40.741333,-73.98975
"432575",40.717125,-74.00461
"432576",40.864525,-73.92663
"432607",40.727467,-73.97948
"432609",40.746838,-73.985725
"432612",40.732533,-73.99338
"432614",40.80151,-73.93743
"432619",40.82588,-73.93736
"432641",40.800953,-73.94713
"432653",40.85558,-73.93427
"432694",40.73992,-73.97433
"432740",40.758816,-73.96411
"432756",40.735874,-73.9853
"432772",40.713997,-74.00869
"432773",40.73381,-73.98072
"432778",40.708473,-74.009224
"432791",40.81457,-73.93603
"432802",40.728344,-74.00535
"432825",40.705025,-74.01307
"432830",40.74335,-74.001526
"432846",40.80144,-73.93288
"432873",40.803894,-73.95821
"432894",40.753876,-73.98967
"432914",40.71482,-74.00578
"432917",40.80284,-73.953735
"432918",40.801723,-73.93938
"432932",40.722023,-73.98738
"432950",40.726494,-74.00236
"432953",40.82421,-73.93919
"433022",40.74633,-73.990326
"433045",40.81561,-73.94441
"433061",40.77741,-73.978806
"433066",40.763348,-73.99444
"433079",40.74764,-73.98854
"433080",40.769997,-73.98081
"433083",40.753475,-73.9906
"433106",40.805252,-73.933556
"433180",40.746426,-73.985725
"433200",40.754463,-73.99183
"433224",40.741753,-73.9765
"433236",40.808697,-73.94364
"433257",40.732285,-73.98184
"433272",40.807648,-73.943085
"433312",40.7274,-73.98855
"433346",40.73441,-73.98571
"433351",40.756527,-73.988106
"433358",40.86385,-73.92524
"433381",40.765766,-73.96307
"433407",40.81394,-73.948425
"433453",40.78324,-73.97455
"433481",40.75614,-73.98122
"433525",40.784473,-73.98142
"433589",40.709526,-73.99619
"433629",40.74659,-73.977486
"433656",40.711323,-73.98362
"433725",40.777206,-73.98208
"433726",40.802094,-73.95588
"433742",40.76578,-73.98355
"433749",40.777287,-73.986305
"433750",40.70767,-74.00311
"433765",40.75731,-73.98791
"433776",40.73373,-73.97702
"433788",40.70946,-74.00851
"433880",40.72141,-74.004745
"433890",40.74482,-73.98953
"433893",40.86848,-73.918564
"433921",40.71891,-73.999245
"433931",40.849426,-73.93526
"433954",40.757603,-73.97155
"433958",40.761143,-73.96561
"433967",40.83346,-73.94349
"433972",40.802273,-73.94041
"434032",40.761463,-73.96667
